Child	Father	Father Id
	TMS13F1017P0008	IITA-TMS-MOK980068	4884
	TMS13F1018P0002	IITA-TMS-IBA010046	4884
	TMS13F1018P0008	IITA-TMS-IBA010046	4884
	TMS13F1024P0001	IITA-TMS-IBA020285	4884
	TMS13F1024P0004	IITA-TMS-IBA020285	4884
	TMS13F1028P0003	IITA-TMS-IBA930007	489
	TMS13F1028P0006	IITA-TMS-IBA930007	489
	TMS13F1028P0009	IITA-TMS-IBA930007	489
	TMS13F1030P0002	IITA-TMS-IBA974766	489
	TMS13F1031P0002	IITA-TMS-IBA000203	489
	TMS13F1031P0005	IITA-TMS-IBA000203	489
	TMS13F1034P0005	IITA-TMS-IBA930007	1595
	TMS13F1034P0008	IITA-TMS-IBA930007	1595
	TMS13F1034P0011	IITA-TMS-IBA930007	1595
	TMS13F1034P0014	IITA-TMS-IBA930007	1595
	TMS13F1034P0017	IITA-TMS-IBA930007	1595
	TMS13F1034P0020	IITA-TMS-IBA930007	1595
	TMS13F1036P0004	IITA-TMS-IBA950279	1595
	TMS13F1036P0010	IITA-TMS-IBA950279	1595
	TMS13F1050P0002	IITA-TMS-IBA071313	13693
	TMS13F1050P0005	IITA-TMS-IBA071313	13693
	TMS13F1050P0011	IITA-TMS-IBA071313	13693
	TMS13F1050P0014	IITA-TMS-IBA071313	13693
	TMS13F1051P0002	TMEB419	700
	TMS13F1051P0005	TMEB419	700
	TMS13F1051P0008	TMEB419	700
	TMS13F1051P0011	TMEB419	700
	TMS13F1051P0014	TMEB419	700
	TMS13F1051P0017	TMEB419	700
	TMS13F1051P0020	TMEB419	700
	TMS13F1051P0023	TMEB419	700
	TMS13F1051P0026	TMEB419	700
	TMS13F1051P0029	TMEB419	700
	TMS13F1051P0033	TMEB419	700
	TMS13F1051P0044	TMEB419	700
	TMS13F1051P0052	TMEB419	700
	TMS13F1053P0003	IITA-TMS-IBA930007	700
	TMS13F1053P0006	IITA-TMS-IBA930007	700
	TMS13F1053P0009	IITA-TMS-IBA930007	700
	TMS13F1053P0012	IITA-TMS-IBA930007	700
	TMS13F1053P0015	IITA-TMS-IBA930007	700
	TMS13F1056P0003	IITA-TMS-IBA010903	700
	TMS13F1056P0006	IITA-TMS-IBA010903	700
	TMS13F1056P0009	IITA-TMS-IBA010903	700
	TMS13F1056P0012	IITA-TMS-IBA010903	700
	TMS13F1056P0015	IITA-TMS-IBA010903	700
	TMS13F1056P0018	IITA-TMS-IBA010903	700
	TMS13F1056P0021	IITA-TMS-IBA010903	700
	TMS13F1056P0024	IITA-TMS-IBA010903	700
	TMS13F1059P0002	IITA-TMS-ZAR930151	715
	TMS13F1059P0005	IITA-TMS-ZAR930151	715
	TMS13F1059P0011	IITA-TMS-ZAR930151	715
	TMS13F1060P0001	IITA-TMS-IBA974766	715
	TMS13F1060P0004	IITA-TMS-IBA974766	715
	TMS13F1060P0007	IITA-TMS-IBA974766	715
	TMS13F1060P0010	IITA-TMS-IBA974766	715
	TMS13F1060P0013	IITA-TMS-IBA974766	715
	TMS13F1060P0016	IITA-TMS-IBA974766	715
	TMS13F1060P0019	IITA-TMS-IBA974766	715
	TMS13F1060P0022	IITA-TMS-IBA974766	715
	TMS13F1060P0028	IITA-TMS-IBA974766	715
	TMS13F1063P0003	IITA-TMS-IBA30572	721
	TMS13F1063P0006	IITA-TMS-IBA30572	721
	TMS13F1063P0012	IITA-TMS-IBA30572	721
	TMS13F1063P0015	IITA-TMS-IBA30572	721
	TMS13F1063P0018	IITA-TMS-IBA30572	721
	TMS13F1063P0021	IITA-TMS-IBA30572	721
	TMS13F1063P0024	IITA-TMS-IBA30572	721
	TMS13F1063P0028	IITA-TMS-IBA30572	721
	TMS13F1063P0054	IITA-TMS-IBA30572	721
	TMS13F1064P0001	IITA-TMS-IBA980510	721
	TMS13F1064P0004	IITA-TMS-IBA980510	721
	TMS13F1064P0007	IITA-TMS-IBA980510	721
	TMS13F1064P0010	IITA-TMS-IBA980510	721
	TMS13F1064P0013	IITA-TMS-IBA980510	721
	TMS13F1064P0016	IITA-TMS-IBA980510	721
	TMS13F1064P0019	IITA-TMS-IBA980510	721
	TMS13F1064P0022	IITA-TMS-IBA980510	721
	TMS13F1064P0028	IITA-TMS-IBA980510	721
	TMS13F1064P0031	IITA-TMS-IBA980510	721
	TMS13F1064P0034	IITA-TMS-IBA980510	721
	TMS13F1064P0037	IITA-TMS-IBA980510	721
	TMS13F1064P0040	IITA-TMS-IBA980510	721
	TMS13F1064P0043	IITA-TMS-IBA980510	721
	TMS13F1069P0003	IITA-TMS-IBA011412	725
	TMS13F1069P0006	IITA-TMS-IBA011412	725
	TMS13F1069P0009	IITA-TMS-IBA011412	725
	TMS13F1069P0012	IITA-TMS-IBA011412	725
	TMS13F1069P0015	IITA-TMS-IBA011412	725
	TMS13F1069P0018	IITA-TMS-IBA011412	725
	TMS13F1069P0021	IITA-TMS-IBA011412	725
	TMS13F1069P0024	IITA-TMS-IBA011412	725
	TMS13F1069P0042	IITA-TMS-IBA011412	725
	TMS13F1069P0045	IITA-TMS-IBA011412	725
	TMS13F1069P0048	IITA-TMS-IBA011412	725
	TMS13F1069P0051	IITA-TMS-IBA011412	725
	TMS13F1074P0001	IITA-TMS-IBA940006	1239
	TMS13F1074P0004	IITA-TMS-IBA940006	1239
	TMS13F1074P0007	IITA-TMS-IBA940006	1239
	TMS13F1074P0010	IITA-TMS-IBA940006	1239
	TMS13F1074P0013	IITA-TMS-IBA940006	1239
	TMS13F1074P0016	IITA-TMS-IBA940006	1239
	TMS13F1074P0019	IITA-TMS-IBA940006	1239
	TMS13F1074P0022	IITA-TMS-IBA940006	1239
	TMS13F1079P0008	IITA-TMS-ZAR930151	9656
	TMS13F1079P0011	IITA-TMS-ZAR930151	9656
	TMS13F1083P0002	TMEB419	9664
	TMS13F1083P0005	TMEB419	9664
	TMS13F1083P0008	TMEB419	9664
	TMS13F1083P0011	TMEB419	9664
	TMS13F1083P0014	TMEB419	9664
	TMS13F1083P0017	TMEB419	9664
	TMS13F1083P0020	TMEB419	9664
	TMS13F1083P0023	TMEB419	9664
	TMS13F1084P0001	IITA-TMS-IBA930007	9664
	TMS13F1084P0004	IITA-TMS-IBA930007	9664
	TMS13F1084P0007	IITA-TMS-IBA930007	9664
	TMS13F1084P0010	IITA-TMS-IBA930007	9664
	TMS13F1084P0013	IITA-TMS-IBA930007	9664
	TMS13F1084P0016	IITA-TMS-IBA930007	9664
	TMS13F1084P0019	IITA-TMS-IBA930007	9664
	TMS13F1084P0022	IITA-TMS-IBA930007	9664
	TMS13F1084P0025	IITA-TMS-IBA930007	9664
	TMS13F1086P0001	IITA-TMS-IBA970466	9664
	TMS13F1086P0004	IITA-TMS-IBA970466	9664
	TMS13F1087P0001	IITA-TMS-IBA980002	9664
	TMS13F1087P0004	IITA-TMS-IBA980002	9664
	TMS13F1087P0007	IITA-TMS-IBA980002	9664
	TMS13F1087P0010	IITA-TMS-IBA980002	9664
	TMS13F1087P0013	IITA-TMS-IBA980002	9664
	TMS13F1087P0019	IITA-TMS-IBA980002	9664
	TMS13F1088P0001	IITA-TMS-IBA000350	9664
	TMS13F1088P0004	IITA-TMS-IBA000350	9664
	TMS13F1088P0007	IITA-TMS-IBA000350	9664
	TMS13F1088P0010	IITA-TMS-IBA000350	9664
	TMS13F1093P0005	IITA-TMS-IBA071313	9664
	TMS13F1093P0008	IITA-TMS-IBA071313	9664
	TMS13F1095P0003	IITA-TMS-IBA950279	31199
	TMS13F1095P0006	IITA-TMS-IBA950279	31199
	TMS13F1095P0012	IITA-TMS-IBA950279	31199
	TMS13F1095P0015	IITA-TMS-IBA950279	31199
	TMS13F1095P0021	IITA-TMS-IBA950279	31199
	TMS13F1101P0003	IITA-TMS-IBA930007	31144
	TMS13F1101P0006	IITA-TMS-IBA930007	31144
	TMS13F1101P0009	IITA-TMS-IBA930007	31144
	TMS13F1106P0002	IITA-TMS-IBA000350	31144
	TMS13F1106P0005	IITA-TMS-IBA000350	31144
	TMS13F1106P0008	IITA-TMS-IBA000350	31144
	TMS13F1106P0011	IITA-TMS-IBA000350	31144
	TMS13F1106P0014	IITA-TMS-IBA000350	31144
	TMS13F1107P0007	IITA-TMS-IBA010046	31144
	TMS13F1108P0002	IITA-TMS-IBA011412	31144
	TMS13F1108P0005	IITA-TMS-IBA011412	31144
	TMS13F1108P0008	IITA-TMS-IBA011412	31144
	TMS13F1108P0011	IITA-TMS-IBA011412	31144
	TMS13F1108P0014	IITA-TMS-IBA011412	31144
	TMS13F1108P0017	IITA-TMS-IBA011412	31144
	TMS13F1108P0020	IITA-TMS-IBA011412	31144
	TMS13F1108P0023	IITA-TMS-IBA011412	31144
	TMS13F1108P0026	IITA-TMS-IBA011412	31144
	TMS13F1109P0001	IITA-TMS-IBA051553	31144
	TMS13F1109P0004	IITA-TMS-IBA051553	31144
	TMS13F1109P0013	IITA-TMS-IBA051553	31144
	TMS13F1111P0002	IITA-TMS-IBA950279	31149
	TMS13F1111P0005	IITA-TMS-IBA950279	31149
	TMS13F1111P0008	IITA-TMS-IBA950279	31149
	TMS13F1113P0002	IITA-TMS-IBA000350	31149
	TMS13F1113P0005	IITA-TMS-IBA000350	31149
	TMS13F1113P0008	IITA-TMS-IBA000350	31149
	TMS13F1128P0002	TMEB419	39671
	TMS13F1128P0005	TMEB419	39671
	TMS13F1128P0008	TMEB419	39671
	TMS13F1128P0011	TMEB419	39671
	TMS13F1128P0014	TMEB419	39671
	TMS13F1128P0017	TMEB419	39671
	TMS13F1128P0020	TMEB419	39671
	TMS13F1134P0003	IITA-TMS-IBA020129	39671
	TMS13F1134P0006	IITA-TMS-IBA020129	39671
	TMS13F1134P0009	IITA-TMS-IBA020129	39671
	TMS13F1134P0012	IITA-TMS-IBA020129	39671
	TMS13F1134P0015	IITA-TMS-IBA020129	39671
	TMS13F1139P0001	TMEB778	39679
	TMS13F1139P0004	TMEB778	39679
	TMS13F1139P0007	TMEB778	39679
	TMS13F1139P0010	TMEB778	39679
	TMS13F1139P0013	TMEB778	39679
	TMS13F1139P0016	TMEB778	39679
	TMS13F1139P0019	TMEB778	39679
	TMS13F1139P0022	TMEB778	39679
	TMS13F1145P0001	TMEB117	665
	TMS13F1145P0004	TMEB117	665
	TMS13F1145P0007	TMEB117	665
	TMS13F1145P0010	TMEB117	665
	TMS13F1145P0013	TMEB117	665
	TMS13F1145P0016	TMEB117	665
	TMS13F1145P0019	TMEB117	665
	TMS13F1145P0022	TMEB117	665
	TMS13F1145P0025	TMEB117	665
	TMS13F1145P0028	TMEB117	665
	TMS13F1145P0034	TMEB117	665
	TMS13F1145P0037	TMEB117	665
	TMS13F1145P0040	TMEB117	665
	TMS13F1145P0043	TMEB117	665
	TMS13F1149P0002	IITA-TMS-IBA020129	1755
	TMS13F1149P0005	IITA-TMS-IBA020129	1755
	TMS13F1149P0011	IITA-TMS-IBA020129	1755
	TMS13F1149P0014	IITA-TMS-IBA020129	1755
	TMS13F1151P0003	IITA-TMS-MOK980068	1768
	TMS13F1151P0006	IITA-TMS-MOK980068	1768
	TMS13F1151P0012	IITA-TMS-MOK980068	1768
	TMS13F1151P0015	IITA-TMS-MOK980068	1768
	TMS13F1151P0018	IITA-TMS-MOK980068	1768
	TMS13F1151P0021	IITA-TMS-MOK980068	1768
	TMS13F1151P0027	IITA-TMS-MOK980068	1768
	TMS13F1151P0030	IITA-TMS-MOK980068	1768
	TMS13F1151P0033	IITA-TMS-MOK980068	1768
	TMS13F1151P0036	IITA-TMS-MOK980068	1768
	TMS13F1151P0039	IITA-TMS-MOK980068	1768
	TMS13F1151P0042	IITA-TMS-MOK980068	1768
	TMS13F1151P0045	IITA-TMS-MOK980068	1768
	TMS13F1151P0048	IITA-TMS-MOK980068	1768
	TMS13F1151P0051	IITA-TMS-MOK980068	1768
	TMS13F1151P0054	IITA-TMS-MOK980068	1768
	TMS13F1151P0057	IITA-TMS-MOK980068	1768
	TMS13F1151P0060	IITA-TMS-MOK980068	1768
	TMS13F1151P0063	IITA-TMS-MOK980068	1768
	TMS13F1151P0066	IITA-TMS-MOK980068	1768
	TMS13F1153P0002	IITA-TMS-IBA940006	1714
	TMS13F1153P0005	IITA-TMS-IBA940006	1714
	TMS13F1153P0008	IITA-TMS-IBA940006	1714
	TMS13F1154P0003	IITA-TMS-IBA970425	1714
	TMS13F1154P0006	IITA-TMS-IBA970425	1714
	TMS13F1154P0009	IITA-TMS-IBA970425	1714
	TMS13F1160P0001	IITA-TMS-IBA051740	1714
	TMS13F1160P0004	IITA-TMS-IBA051740	1714
	TMS13F1160P0010	IITA-TMS-IBA051740	1714
	TMS13F1176P0002	IITA-TMS-IBA960023	9670
	TMS13F1176P0005	IITA-TMS-IBA960023	9670
	TMS13F1176P0008	IITA-TMS-IBA960023	9670
	TMS13F1177P0002	IITA-TMS-IBA011371	9670
	TMS13F1177P0005	IITA-TMS-IBA011371	9670
	TMS13F1177P0008	IITA-TMS-IBA011371	9670
	TMS13F1177P0011	IITA-TMS-IBA011371	9670
	TMS13F1177P0014	IITA-TMS-IBA011371	9670
	TMS13F1184P0002	KALESO	1281
	TMS13F1184P0005	KALESO	1281
	TMS13F1184P0008	KALESO	1281
	TMS13F1184P0011	KALESO	1281
	TMS13F1194P0001	IITA-TMS-MM970806	1281
	TMS13F1194P0004	IITA-TMS-MM970806	1281
	TMS13F1194P0007	IITA-TMS-MM970806	1281
	TMS13F1194P0010	IITA-TMS-MM970806	1281
	TMS13F1194P0013	IITA-TMS-MM970806	1281
	TMS13F1194P0016	IITA-TMS-MM970806	1281
	TMS13F1195P0002	IITA-TMS-IBA971228	1281
	TMS13F1195P0005	IITA-TMS-IBA971228	1281
	TMS13F1195P0014	IITA-TMS-IBA971228	1281
	TMS13F1198P0001	IITA-TMS-MOK980068	1281
	TMS13F1198P0004	IITA-TMS-MOK980068	1281
	TMS13F1198P0007	IITA-TMS-MOK980068	1281
	TMS13F1198P0010	IITA-TMS-MOK980068	1281
	TMS13F1202P0001	IITA-TMS-MM990268	1281
	TMS13F1202P0004	IITA-TMS-MM990268	1281
	TMS13F1202P0007	IITA-TMS-MM990268	1281
	TMS13F1202P0010	IITA-TMS-MM990268	1281
	TMS13F1202P0013	IITA-TMS-MM990268	1281
	TMS13F1202P0016	IITA-TMS-MM990268	1281
	TMS13F1202P0019	IITA-TMS-MM990268	1281
	TMS13F1202P0022	IITA-TMS-MM990268	1281
	TMS13F1202P0025	IITA-TMS-MM990268	1281
	TMS13F1202P0028	IITA-TMS-MM990268	1281
	TMS13F1202P0031	IITA-TMS-MM990268	1281
	TMS13F1202P0034	IITA-TMS-MM990268	1281
	TMS13F1202P0037	IITA-TMS-MM990268	1281
	TMS13F1202P0040	IITA-TMS-MM990268	1281
	TMS13F1202P0043	IITA-TMS-MM990268	1281
	TMS13F1202P0049	IITA-TMS-MM990268	1281
	TMS13F1202P0052	IITA-TMS-MM990268	1281
	TMS13F1202P0055	IITA-TMS-MM990268	1281
	TMS13F1203P0003	IITA-TMS-MM990477	1281
	TMS13F1203P0009	IITA-TMS-MM990477	1281
	TMS13F1203P0012	IITA-TMS-MM990477	1281
	TMS13F1203P0015	IITA-TMS-MM990477	1281
	TMS13F1203P0018	IITA-TMS-MM990477	1281
	TMS13F1203P0021	IITA-TMS-MM990477	1281
	TMS13F1203P0024	IITA-TMS-MM990477	1281
	TMS13F1203P0027	IITA-TMS-MM990477	1281
	TMS13F1203P0030	IITA-TMS-MM990477	1281
	TMS13F1203P0033	IITA-TMS-MM990477	1281
	TMS13F1203P0036	IITA-TMS-MM990477	1281
	TMS13F1203P0039	IITA-TMS-MM990477	1281
	TMS13F1203P0042	IITA-TMS-MM990477	1281
	TMS13F1203P0045	IITA-TMS-MM990477	1281
	TMS13F1203P0049	IITA-TMS-MM990477	1281
	TMS13F1203P0052	IITA-TMS-MM990477	1281
	TMS13F1204P0001	IITA-TMS-IBA993073	1281
	TMS13F1204P0004	IITA-TMS-IBA993073	1281
	TMS13F1204P0007	IITA-TMS-IBA993073	1281
	TMS13F1204P0010	IITA-TMS-IBA993073	1281
	TMS13F1204P0013	IITA-TMS-IBA993073	1281
	TMS13F1204P0016	IITA-TMS-IBA993073	1281
	TMS13F1212P0001	IITA-TMS-IBA020129	1281
	TMS13F1212P0004	IITA-TMS-IBA020129	1281
	TMS13F1212P0010	IITA-TMS-IBA020129	1281
	TMS13F1212P0013	IITA-TMS-IBA020129	1281
	TMS13F1212P0016	IITA-TMS-IBA020129	1281
	TMS13F1212P0019	IITA-TMS-IBA020129	1281
	TMS13F1212P0022	IITA-TMS-IBA020129	1281
	TMS13F1212P0025	IITA-TMS-IBA020129	1281
	TMS13F1212P0028	IITA-TMS-IBA020129	1281
	TMS13F1212P0031	IITA-TMS-IBA020129	1281
	TMS13F1212P0037	IITA-TMS-IBA020129	1281
	TMS13F1212P0040	IITA-TMS-IBA020129	1281
	TMS13F1212P0043	IITA-TMS-IBA020129	1281
	TMS13F1212P0046	IITA-TMS-IBA020129	1281
	TMS13F1212P0049	IITA-TMS-IBA020129	1281
	TMS13F1212P0052	IITA-TMS-IBA020129	1281
	TMS13F1212P0064	IITA-TMS-IBA020129	1281
	TMS13F1212P0067	IITA-TMS-IBA020129	1281
	TMS13F1212P0070	IITA-TMS-IBA020129	1281
	TMS13F1212P0073	IITA-TMS-IBA020129	1281
	TMS13F1212P0076	IITA-TMS-IBA020129	1281
	TMS13F1212P0082	IITA-TMS-IBA020129	1281
	TMS13F1214P0002	IITA-TMS-IBA020233	1281
	TMS13F1214P0005	IITA-TMS-IBA020233	1281
	TMS13F1214P0008	IITA-TMS-IBA020233	1281
	TMS13F1214P0011	IITA-TMS-IBA020233	1281
	TMS13F1214P0017	IITA-TMS-IBA020233	1281
	TMS13F1214P0020	IITA-TMS-IBA020233	1281
	TMS13F1214P0023	IITA-TMS-IBA020233	1281
	TMS13F1214P0026	IITA-TMS-IBA020233	1281
	TMS13F1214P0032	IITA-TMS-IBA020233	1281
	TMS13F1214P0035	IITA-TMS-IBA020233	1281
	TMS13F1214P0038	IITA-TMS-IBA020233	1281
	TMS13F1216P0002	IITA-TMS-IBA020540	1281
	TMS13F1216P0005	IITA-TMS-IBA020540	1281
	TMS13F1216P0008	IITA-TMS-IBA020540	1281
	TMS13F1216P0011	IITA-TMS-IBA020540	1281
	TMS13F1216P0014	IITA-TMS-IBA020540	1281
	TMS13F1216P0017	IITA-TMS-IBA020540	1281
	TMS13F1216P0020	IITA-TMS-IBA020540	1281
	TMS13F1216P0023	IITA-TMS-IBA020540	1281
	TMS13F1216P0029	IITA-TMS-IBA020540	1281
	TMS13F1221P0002	IITA-TMS-IBA070425	1281
	TMS13F1221P0005	IITA-TMS-IBA070425	1281
	TMS13F1221P0008	IITA-TMS-IBA070425	1281
	TMS13F1221P0011	IITA-TMS-IBA070425	1281
	TMS13F1223P0001	IITA-TMS-IBA071313	1281
	TMS13F1223P0004	IITA-TMS-IBA071313	1281
	TMS13F1223P0007	IITA-TMS-IBA071313	1281
	TMS13F1223P0010	IITA-TMS-IBA071313	1281
	TMS13F1223P0013	IITA-TMS-IBA071313	1281
	TMS13F1223P0016	IITA-TMS-IBA071313	1281
	TMS13F1223P0019	IITA-TMS-IBA071313	1281
	TMS13F1223P0022	IITA-TMS-IBA071313	1281
	TMS13F1223P0025	IITA-TMS-IBA071313	1281
	TMS13F1223P0028	IITA-TMS-IBA071313	1281
	TMS13F1223P0033	IITA-TMS-IBA071313	1281
	TMS13F1223P0036	IITA-TMS-IBA071313	1281
	TMS13F1223P0039	IITA-TMS-IBA071313	1281
	TMS13F1232P0002	IITA-TMS-IBA920429	425
	TMS13F1232P0005	IITA-TMS-IBA920429	425
	TMS13F1232P0011	IITA-TMS-IBA920429	425
	TMS13F1232P0014	IITA-TMS-IBA920429	425
	TMS13F1241P0003	IITA-TMS-IBA940006	427
	TMS13F1241P0006	IITA-TMS-IBA940006	427
	TMS13F1241P0009	IITA-TMS-IBA940006	427
	TMS13F1241P0013	IITA-TMS-IBA940006	427
	TMS13F1241P0019	IITA-TMS-IBA940006	427
	TMS13F1241P0022	IITA-TMS-IBA940006	427
	TMS13F1241P0025	IITA-TMS-IBA940006	427
	TMS13F1244P0003	IITA-TMS-IBA972205	427
	TMS13F1244P0006	IITA-TMS-IBA972205	427
	TMS13F1244P0009	IITA-TMS-IBA972205	427
	TMS13F1244P0012	IITA-TMS-IBA972205	427
	TMS13F1245P0001	IITA-TMS-IBA000211	427
	TMS13F1245P0004	IITA-TMS-IBA000211	427
	TMS13F1245P0007	IITA-TMS-IBA000211	427
	TMS13F1245P0010	IITA-TMS-IBA000211	427
	TMS13F1245P0014	IITA-TMS-IBA000211	427
	TMS13F1245P0017	IITA-TMS-IBA000211	427
	TMS13F1253P0002	IITA-TMS-IBA920429	1466
	TMS13F1253P0005	IITA-TMS-IBA920429	1466
	TMS13F1253P0008	IITA-TMS-IBA920429	1466
	TMS13F1254P0002	IITA-TMS-IBA000211	1466
	TMS13F1254P0008	IITA-TMS-IBA000211	1466
	TMS13F1254P0014	IITA-TMS-IBA000211	1466
	TMS13F1260P0002	IITA-TMS-IBA010903	603
	TMS13F1260P0005	IITA-TMS-IBA010903	603
	TMS13F1260P0008	IITA-TMS-IBA010903	603
	TMS13F1260P0011	IITA-TMS-IBA010903	603
	TMS13F1260P0014	IITA-TMS-IBA010903	603
	TMS13F1266P0003	IITA-TMS-MOK940583	4842
	TMS13F1266P0006	IITA-TMS-MOK940583	4842
	TMS13F1266P0009	IITA-TMS-MOK940583	4842
	TMS13F1266P0012	IITA-TMS-MOK940583	4842
	TMS13F1266P0015	IITA-TMS-MOK940583	4842
	TMS13F1266P0018	IITA-TMS-MOK940583	4842
	TMS13F1266P0021	IITA-TMS-MOK940583	4842
	TMS13F1266P0024	IITA-TMS-MOK940583	4842
	TMS13F1266P0027	IITA-TMS-MOK940583	4842
	TMS13F1273P0002	IITA-TMS-IBA030075	4842
	TMS13F1273P0005	IITA-TMS-IBA030075	4842
	TMS13F1273P0008	IITA-TMS-IBA030075	4842
	TMS13F1273P0011	IITA-TMS-IBA030075	4842
	TMS13F1273P0017	IITA-TMS-IBA030075	4842
	TMS13F1286P0003	IITA-TMS-IBA000211	9653
	TMS13F1286P0007	IITA-TMS-IBA000211	9653
	TMS13F1286P0010	IITA-TMS-IBA000211	9653
	TMS13F1287P0001	IITA-TMS-IBA000355	9653
	TMS13F1287P0004	IITA-TMS-IBA000355	9653
	TMS13F1287P0007	IITA-TMS-IBA000355	9653
	TMS13F1287P0010	IITA-TMS-IBA000355	9653
	TMS13F1287P0013	IITA-TMS-IBA000355	9653
	TMS13F1287P0016	IITA-TMS-IBA000355	9653
	TMS13F1288P0003	IITA-TMS-IBA010903	9653
	TMS13F1288P0006	IITA-TMS-IBA010903	9653
	TMS13F1288P0012	IITA-TMS-IBA010903	9653
	TMS13F1288P0015	IITA-TMS-IBA010903	9653
	TMS13F1288P0018	IITA-TMS-IBA010903	9653
	TMS13F1288P0021	IITA-TMS-IBA010903	9653
	TMS13F1288P0024	IITA-TMS-IBA010903	9653
	TMS13F1291P0002	IITA-TMS-IBA030075	9653
	TMS13F1291P0005	IITA-TMS-IBA030075	9653
	TMS13F1291P0008	IITA-TMS-IBA030075	9653
	TMS13F1291P0011	IITA-TMS-IBA030075	9653
	TMS13F1291P0014	IITA-TMS-IBA030075	9653
	TMS13F1307P0002	IITA-TMS-IBA010903	28640
	TMS13F1307P0014	IITA-TMS-IBA010903	28640
	TMS13F1307P0017	IITA-TMS-IBA010903	28640
	TMS13F1309P0003	IITA-TMS-IBA030075	28640
	TMS13F1324P0001	IITA-TMS-IBA010046	386
	TMS13F1324P0004	IITA-TMS-IBA010046	386
	TMS13F1324P0007	IITA-TMS-IBA010046	386
	TMS13F1324P0010	IITA-TMS-IBA010046	386
	TMS13F1324P0013	IITA-TMS-IBA010046	386
	TMS13F1324P0016	IITA-TMS-IBA010046	386
	TMS13F1324P0019	IITA-TMS-IBA010046	386
	TMS13F1329P0001	TMEB419	7
	TMS13F1329P0004	TMEB419	7
	TMS13F1329P0007	TMEB419	7
	TMS13F1329P0010	TMEB419	7
	TMS13F1329P0013	TMEB419	7
	TMS13F1329P0016	TMEB419	7
	TMS13F1332P0003	IITA-TMS-IBA970290	7
	TMS13F1332P0006	IITA-TMS-IBA970290	7
	TMS13F1332P0009	IITA-TMS-IBA970290	7
	TMS13F1332P0012	IITA-TMS-IBA970290	7
	TMS13F1332P0015	IITA-TMS-IBA970290	7
	TMS13F1332P0018	IITA-TMS-IBA970290	7
	TMS13F1332P0021	IITA-TMS-IBA970290	7
	TMS13F1332P0024	IITA-TMS-IBA970290	7
	TMS13F1332P0030	IITA-TMS-IBA970290	7
	TMS13F1332P0033	IITA-TMS-IBA970290	7
	TMS13F1332P0036	IITA-TMS-IBA970290	7
	TMS13F1332P0039	IITA-TMS-IBA970290	7
	TMS13F1333P0006	IITA-TMS-IBA010046	7
	TMS13F1333P0009	IITA-TMS-IBA010046	7
	TMS13F1333P0012	IITA-TMS-IBA010046	7
	TMS13F1333P0015	IITA-TMS-IBA010046	7
	TMS13F1333P0018	IITA-TMS-IBA010046	7
	TMS13F1333P0021	IITA-TMS-IBA010046	7
	TMS13F1333P0024	IITA-TMS-IBA010046	7
	TMS13F1333P0030	IITA-TMS-IBA010046	7
	TMS13F1336P0003	IITA-TMS-IBA970290	538
	TMS13F1336P0006	IITA-TMS-IBA970290	538
	TMS13F1336P0009	IITA-TMS-IBA970290	538
	TMS13F1336P0012	IITA-TMS-IBA970290	538
	TMS13F1336P0015	IITA-TMS-IBA970290	538
	TMS13F1336P0018	IITA-TMS-IBA970290	538
	TMS13F1336P0021	IITA-TMS-IBA970290	538
	TMS13F1336P0025	IITA-TMS-IBA970290	538
	TMS13F1336P0028	IITA-TMS-IBA970290	538
	TMS13F1339P0001	IITA-TMS-IBA970290	5352
	TMS13F1339P0004	IITA-TMS-IBA970290	5352
	TMS13F1339P0007	IITA-TMS-IBA970290	5352
	TMS13F1339P0010	IITA-TMS-IBA970290	5352
	TMS13F1339P0013	IITA-TMS-IBA970290	5352
	TMS13F1340P0003	IITA-TMS-IBA000017	5352
	TMS13F1343P0003	IITA-TMS-IBA930007	692
	TMS13F1343P0006	IITA-TMS-IBA930007	692
	TMS13F1343P0009	IITA-TMS-IBA930007	692
	TMS13F1343P0012	IITA-TMS-IBA930007	692
	TMS13F1343P0015	IITA-TMS-IBA930007	692
	TMS13F1343P0018	IITA-TMS-IBA930007	692
	TMS13F1343P0021	IITA-TMS-IBA930007	692
	TMS13F1343P0024	IITA-TMS-IBA930007	692
	TMS13F1343P0027	IITA-TMS-IBA930007	692
	TMS13F1343P0030	IITA-TMS-IBA930007	692
	TMS13F1343P0033	IITA-TMS-IBA930007	692
	TMS13F1343P0036	IITA-TMS-IBA930007	692
	TMS13F1343P0039	IITA-TMS-IBA930007	692
	TMS13F1343P0042	IITA-TMS-IBA930007	692
	TMS13F1343P0045	IITA-TMS-IBA930007	692
	TMS13F1343P0050	IITA-TMS-IBA930007	692
	TMS13F1343P0053	IITA-TMS-IBA930007	692
	TMS13F1344P0001	IITA-TMS-IBA940018	692
	TMS13F1344P0004	IITA-TMS-IBA940018	692
	TMS13F1344P0007	IITA-TMS-IBA940018	692
	TMS13F1350P0001	IITA-TMS-IBA020129	694
	TMS13F1350P0004	IITA-TMS-IBA020129	694
	TMS13F1352P0003	IITA-TMS-IBA930007	698
	TMS13F1352P0006	IITA-TMS-IBA930007	698
	TMS13F1352P0009	IITA-TMS-IBA930007	698
	TMS13F1357P0001	IITA-TMS-MOK980004	698
	TMS13F1357P0004	IITA-TMS-MOK980004	698
